item_id,image_filename,title_zh,title_en,sample_stratum_label,source_site_hint,source_collection_url,source_page_url,exact_url_status,exact_url_confidence,attribution,notes,exact_url_notes
2a946166afb9,images_raw/2a946166afb9.jpg,了不起的父母,Remarkable Parents,快乐,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,,blocked_or_dynamic_manual_check_needed,,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
2a288cf75bb4,images_raw/2a288cf75bb4.jpg,月球之旅,,悲伤,,,,no_collection_url_available,,,No local title/filename source match found yet.,
01cf68b3e4d7,images_raw/01cf68b3e4d7.jpg,逆风,,厌恶,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
2f0f3f900c84,images_raw/2f0f3f900c84.jpg,不安的房间,Uneasy Room,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
1dc4834b94cd,images_raw/1dc4834b94cd.jpg,生产队长的心愿——不带菜的窝窝头,The Team Leader's Wish: Plain Cornbread,快乐,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
7bb2674c7d1b,images_raw/7bb2674c7d1b.jpg,五月长白,May in Changbai,恐惧,,,,no_collection_url_available,,,No local title/filename source match found yet.,
8e790c84a78b,images_raw/8e790c84a78b.jpg,卧佛寺银杏,Ginkgo at the Reclining Buddha Temple,宁静,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
19b681c2ab3c,images_raw/19b681c2ab3c.jpg,一家子,Family,快乐,chenkezhi.artron.net; hanyuchen.artron.net,https://chenkezhi.artron.net/works_index_1; https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,manual_check_needed,陈可之; 韩玉臣,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,"Multiple candidate source collection URLs were available, but no single-work/detail-page URL was resolved automatically; verify exact image visually."
be9bef105d82,images_raw/be9bef105d82.jpg,三个文人,Three Scholars,宁静,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
0b65f4c5efb7,images_raw/0b65f4c5efb7.jpg,《丽色班公湖》,Beautiful Colors of Bangong Lake,愤怒,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
aa04d3a59666,images_raw/aa04d3a59666.jpg,昨晚回家晚了,Got Home Late Last Night,宁静,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,,blocked_or_dynamic_manual_check_needed,,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
3a775e620d08,images_raw/3a775e620d08.jpg,拙劣的时光,Awkward Times,悲伤,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
7abd4bc6b427,images_raw/7abd4bc6b427.jpg,交错舞步,,快乐,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
0c4c376fd752,images_raw/0c4c376fd752.jpg,在无花果树荫下,,快乐,artmajeur.com,https://www.artmajeur.com/alain-vintenon?view=grid&collections%5B%5D=2312140,,blocked_or_dynamic_manual_check_needed,,Alain Vintenon,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
a00325882fb9,images_raw/a00325882fb9.jpg,手势,,惊奇,artmajeur.com,https://www.artmajeur.com/zh/yi-shu-pin?hybrid_query=%20Viktor%20Sheleg%20,,blocked_or_dynamic_manual_check_needed,,Viktor Sheleg,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
4c25ac9780ad,images_raw/4c25ac9780ad.jpg,永恒的爱侣,,宁静,,,,no_collection_url_available,,,No local title/filename source match found yet.,
515a5b3133a9,images_raw/515a5b3133a9.jpg,火灾,Fire,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
e12380e35ca6,images_raw/e12380e35ca6.jpg,牛头怪,Minotaur,惊奇,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
21b748333617,images_raw/21b748333617.jpg,圣诞童话,,惊奇,artmajeur.com,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,,blocked_or_dynamic_manual_check_needed,,Dags Vidulejs,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
24ba661732cd,images_raw/24ba661732cd.jpg,邻居的日常生活,,恐惧,artmajeur.com,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,,blocked_or_dynamic_manual_check_needed,,Dags Vidulejs,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
7ebd9e449369,images_raw/7ebd9e449369.jpg,《荷塘追梦系列之六》,Pursuing Dreams in the Lotus Pond Series No. 6,愤怒,tiexin.artron.net,https://tiexin.artron.net/,,no_work_url_match_on_collection_pages,,铁心,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
ea48b59e8c1c,images_raw/ea48b59e8c1c.jpg,徐悲鸿,Xu Beihong,敬畏,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
279901b23290,images_raw/279901b23290.jpg,《超能量》,Super Energy,愤怒,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
6906596220e0,images_raw/6906596220e0.jpg,初春知山青,"Early Spring, Knowing the Mountains are Green",宁静,mazhangcheng.artron.net,https://mazhangcheng.artron.net/,,no_work_url_match_on_collection_pages,,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
24fdad87bf82,images_raw/24fdad87bf82.jpg,被遗忘的玩具,Forgotten Toys,惊奇,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
438a768615a3,images_raw/438a768615a3.jpg,童趣天成,Innocence Naturally,恐惧,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
2a77f41f7618,images_raw/2a77f41f7618.jpg,社会主义民主德国见闻·柏林街头的火车,Train on the Streets of Berlin,宁静,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
a8132cc930c9,images_raw/a8132cc930c9.jpg,花开富贵,Blooming Prosperity,快乐,haiyang.artron.net; mazhangcheng.artron.net,https://haiyang.artron.net/works_index_1; https://mazhangcheng.artron.net/,,no_work_url_match_on_collection_pages,manual_check_needed,海阳; 马章乘,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,"Multiple candidate source collection URLs were available, but no single-work/detail-page URL was resolved automatically; verify exact image visually."
37c03019096a,images_raw/37c03019096a.jpg,关于人和鸟,,宁静,artmajeur.com,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,,blocked_or_dynamic_manual_check_needed,,Igor Shulman,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
4e8cf82d22dd,images_raw/4e8cf82d22dd.jpg,冰荷花,Frozen Lotus,惊奇,guanpuxue.artron.net,https://guanpuxue.artron.net/,,no_work_url_match_on_collection_pages,,管朴学,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
b38ea6b2f3f9,images_raw/b38ea6b2f3f9.jpg,吻,,宁静,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
08c6e2d550ba,images_raw/08c6e2d550ba.jpg,平静的湖,Calm Lake,厌恶,artist.artron.net,https://artist.artron.net/artists5391/sale-0-0-0-1-1/,,no_work_url_match_on_collection_pages,,苏阳阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
ef298d42dcb3,images_raw/ef298d42dcb3.jpg,入胜,Enthralling,敬畏,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
2e127cc1741f,images_raw/2e127cc1741f.jpg,楠楠的幸福,Nan's Happiness,敬畏,haiyang.artron.net,https://haiyang.artron.net/works_index_1,,no_work_url_match_on_collection_pages,,海阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
242613ff3ffe,images_raw/242613ff3ffe.jpg,死亡的快乐马戏团再次来到镇上,,悲伤,artmajeur.com,https://www.artmajeur.com/zh/yi-shu-pin?hybrid_query=%20Viktor%20Sheleg%20,,blocked_or_dynamic_manual_check_needed,,Viktor Sheleg,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
70b2a8615a4b,images_raw/70b2a8615a4b.jpg,中央美院旧址,Former Site of the Central Academy of Fine Arts,快乐,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
bd2e9a0420fb,images_raw/bd2e9a0420fb.jpg,情侣,Couple,快乐,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
24f730159543,images_raw/24f730159543.jpg,丘比特与蓝鸟,Cupid and the Bluebird,快乐,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,,blocked_or_dynamic_manual_check_needed,,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
25e948ee6e29,images_raw/25e948ee6e29.jpg,金婚庆典,,快乐,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
c31d55b83053,images_raw/c31d55b83053.jpg,《山魂》,Mountain Soul,厌恶,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
ae3fa8bc7708,images_raw/ae3fa8bc7708.jpg,隆胸,Breast Augmentation,厌恶,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
edc0c121e913,images_raw/edc0c121e913.jpg,亲密的幸福感,,恐惧,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
221db885cfc0,images_raw/221db885cfc0.jpg,生命之花,Flower of Life,愤怒,artist.artron.net,https://artist.artron.net/artists23462/sale-0-0-0-1-1/,,multiple_exact_work_url_candidates,needs_manual_review,苏大朝,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Multiple work links matched title on source collection page; verify exact image visually.
187d0f33837e,images_raw/187d0f33837e.jpg,江南山水,Jiangnan Landscape,宁静,mazhangcheng.artron.net,https://mazhangcheng.artron.net/,,no_work_url_match_on_collection_pages,,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
4742f89b46a4,images_raw/4742f89b46a4.jpg,自由的马,Horse of Freedom,快乐,artist.artron.net,https://artist.artron.net/artists5391/sale-0-0-0-1-1/,,no_work_url_match_on_collection_pages,,苏阳阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
2ebc385753bb,images_raw/2ebc385753bb.jpg,向上,,惊奇,artmajeur.com,https://www.artmajeur.com/antoine-alran?view=grid&collections%5B%5D=2199799,,blocked_or_dynamic_manual_check_needed,,Antoine Alran,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
ea18ed368692,images_raw/ea18ed368692.jpg,沐雪,Snow Bath,敬畏,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
54820674c2de,images_raw/54820674c2de.jpg,马拉巴尔的时光,,惊奇,artmajeur.com,https://www.artmajeur.com/ta00?view=grid&collections%5B0%5D=2214331&page=1,,blocked_or_dynamic_manual_check_needed,,Ta,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
d11570f99aea,images_raw/d11570f99aea.jpg,未来的幽灵,Specters of the Future,厌恶,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
8ca1fe82e404,images_raw/8ca1fe82e404.jpg,野性低语,Whispers of the Wild,厌恶,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
d1d1cc8a6540,images_raw/d1d1cc8a6540.jpg,拥抱,Embrace,快乐,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
0e42106d4e5d,images_raw/0e42106d4e5d.jpg,《财神-来客》,God of Wealth - Visitor,恐惧,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
c49334837975,images_raw/c49334837975.jpg,维族女大夫,Uyghur Female Doctor,宁静,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
f3274e0cb018,images_raw/f3274e0cb018.jpg,然乌湖上,Above Ranwu Lake,厌恶,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
aafc679bb369,images_raw/aafc679bb369.jpg,攀登,Ascent,悲伤,chenkezhi.artron.net,https://chenkezhi.artron.net/works_index_1,,no_work_url_match_on_collection_pages,,陈可之,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
55552ff4cf01,images_raw/55552ff4cf01.jpg,水果碗,Fruit Bowl,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
824073da84f8,images_raw/824073da84f8.jpg,催眠,,宁静,artmajeur.com,https://www.artmajeur.com/claire-denarie-soffietti?view=grid&collections%5B%5D=2130209,,blocked_or_dynamic_manual_check_needed,,Claire Denarie-Soffietti,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
fbb6afb33008,images_raw/fbb6afb33008.jpg,跟随我,,惊奇,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
cdc74335c731,images_raw/cdc74335c731.jpg,危险之花,Perilous Bloom,恐惧,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
feb7cc752aeb,images_raw/feb7cc752aeb.jpg,光辉者,The Luminous One,宁静,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,,blocked_or_dynamic_manual_check_needed,,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
e8a22fc271c3,images_raw/e8a22fc271c3.jpg,牛&羊&马,"Cattle, Sheep, and Horse",恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
26e786725d68,images_raw/26e786725d68.jpg,红荷,Red Lotus,快乐,guanpuxue.artron.net,https://guanpuxue.artron.net/,,no_work_url_match_on_collection_pages,,管朴学,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
6e4f70e87e2a,images_raw/6e4f70e87e2a.jpg,双胞胎,Twins,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
698916fa730e,images_raw/698916fa730e.jpg,恐惧与美丽,,厌恶,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
0b504a914864,images_raw/0b504a914864.jpg,孤独的十三种形式,,恐惧,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
49491744a221,images_raw/49491744a221.jpg,欧盟议会. 真理部,European Parliament: Ministry of Truth,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
b6a9dd8b160d,images_raw/b6a9dd8b160d.jpg,多肉植物,,悲伤,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
46a9f9cc9b63,images_raw/46a9f9cc9b63.jpg,佛说之二,Buddha Speaks II,敬畏,haiyang.artron.net,https://haiyang.artron.net/works_index_1,,no_work_url_match_on_collection_pages,,海阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
bce662082939,images_raw/bce662082939.jpg,要,Want,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
63f27c874c93,images_raw/63f27c874c93.jpg,衰亡与重生,,宁静,artmajeur.com,https://www.artmajeur.com/senchenko?view=grid&collections%5B%5D=1872680,,blocked_or_dynamic_manual_check_needed,,Alex Senchenko,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
55f16309af16,images_raw/55f16309af16.jpg,薛涛井,Xue Tao Well,宁静,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
f1968e5f13bd,images_raw/f1968e5f13bd.jpg,阴谋,Conspiracy,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
81f6410d0bc7,images_raw/81f6410d0bc7.jpg,超人,Superman,悲伤,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
44b1f11fdaae,images_raw/44b1f11fdaae.jpg,三重奏,,恐惧,artmajeur.com,https://www.artmajeur.com/jean-luc-michon?view=grid&collections%5B%5D=2220361,,blocked_or_dynamic_manual_check_needed,,Jean Luc Michon,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
4740a2f42eaa,images_raw/4740a2f42eaa.jpg,祷,Prayer,惊奇,,,,no_collection_url_available,,,No local title/filename source match found yet.,
5ddc1f67ecc3,images_raw/5ddc1f67ecc3.jpg,月之泪,,悲伤,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
315a945823c3,images_raw/315a945823c3.jpg,乡村的一部分,A Part of the Countryside,宁静,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
3d0784449964,images_raw/3d0784449964.jpg,花开见佛,Blossoms Reveal Buddha,宁静,,,,no_collection_url_available,,,No local title/filename source match found yet.,
5cc9e4ef008b,images_raw/5cc9e4ef008b.jpg,建筑纹理 2025,,惊奇,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
a2cddf0e6eeb,images_raw/a2cddf0e6eeb.jpg,自我之蚀,,悲伤,artmajeur.com,https://www.artmajeur.com/bogdan-dide?view=grid&collections%5B%5D=1714582,,blocked_or_dynamic_manual_check_needed,,Bogdan Dide,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
ae1f62637d2b,images_raw/ae1f62637d2b.jpg,爵士乐队 1,,快乐,artmajeur.com,https://www.artmajeur.com/jean-luc-michon?view=grid&collections%5B%5D=2220361,,blocked_or_dynamic_manual_check_needed,,Jean Luc Michon,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
27f70741ed56,images_raw/27f70741ed56.jpg,我爱你,,宁静,artmajeur.com,https://www.artmajeur.com/antoine-alran?view=grid&collections%5B%5D=2199799,,blocked_or_dynamic_manual_check_needed,,Antoine Alran,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
b7968aedadc5,images_raw/b7968aedadc5.jpg,花卉节奏,,快乐,artmajeur.com,https://www.artmajeur.com/senchenko?view=grid&collections%5B%5D=1872680,,blocked_or_dynamic_manual_check_needed,,Alex Senchenko,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
6321cf36a06c,images_raw/6321cf36a06c.jpg,阳光下,In the Sun,宁静,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
87616f06a1b7,images_raw/87616f06a1b7.jpg,旅行的艺术,The Art of Travel,恐惧,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,,blocked_or_dynamic_manual_check_needed,,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
a033b6741022,images_raw/a033b6741022.jpg,异恐症,异恐症,悲伤,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
3c9507b98c9a,images_raw/3c9507b98c9a.jpg,橄榄树,,宁静,artmajeur.com,https://www.artmajeur.com/manolis-maridakis?view=grid&collections%5B%5D=2471758,,blocked_or_dynamic_manual_check_needed,,Manolis Maridakis,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
fdeb5e436b16,images_raw/fdeb5e436b16.jpg,埃隆·马斯克推特带来言论自由的希望,Elon Musk's Twitter Brings Hope for Free Speech,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
da0956903985,images_raw/da0956903985.jpg,原子战争后的欧盟社会,Post-Atomic War European Union Society,厌恶,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
b47b82a49dbf,images_raw/b47b82a49dbf.jpg,前门护城河边,By the Moat at Qianmen,宁静,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
e295ccec406f,images_raw/e295ccec406f.jpg,我的朋友自闭症者,My Friend with Autism,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
